N,P,K,temperature,humidity,ph,rainfall,label
41.43,67,80,22.133327227076236,44.82573375064333,7.246241073393472,6.41,wheat
1.43,88,25,39.97146547275916,41.01326956502966,7.487779884159764,7.28,maize
17.14,132,170,30.03095292127843,74.61410648666228,8.021087068384018,5.9,banana
10.0,46,187,44.984969498703954,75.07580976690744,5.097103469429646,1.57,coffee
92.86,131,89,34.44886339557658,66.46900795252968,7.850148312428101,8.64,banana
92.86,142,66,15.016512291214369,43.997552235341395,8.833546916194399,6.21,wheat
22.86,140,133,37.26268287063008,56.914896972761106,7.059497304762041,1.76,groundnut
20.71,39,67,43.741948732042935,19.119208796933496,8.664846184557124,11.5,millet
16.43,120,22,24.94648904206855,67.57371689944833,8.106562675752876,7.69,millet
53.57,132,72,33.070463159712304,45.23242575288279,8.908913026342118,9.04,millet
79.29,52,51,42.86947032039235,88.96470701895599,3.5337426621865258,9.36,rice
56.43,132,38,39.887440356910204,10.519740110665161,6.571188074121219,3.04,rice
72.86,71,120,12.615550100724969,56.762643860845955,6.926289941710589,9.38,tea
76.43,119,130,40.94938940425687,34.99828055491768,5.280283840467801,11.27,rice
47.86,131,108,39.70016751754689,19.356914572108366,6.386126966988882,5.49,banana
77.86,6,167,43.87522759935253,69.96438518381149,4.229617130800295,7.52,coffee
15.71,72,128,21.67940893482878,54.21655155704737,8.689244101002167,4.43,millet
22.14,124,97,20.581799771554195,23.251016657329746,7.578732095232147,7.24,wheat
1.43,92,57,39.601334019295464,10.403698650062516,5.474770433240296,3.11,coffee
84.29,70,201,16.37189193611111,17.26845194173095,4.2801187393694775,9.6,wheat
66.43,71,8,15.09036686170567,18.72928899797511,8.232762129237692,4.92,wheat
95.71,59,13,28.210278612821284,17.01794452840972,6.168760526030965,6.76,tea
79.29,14,99,10.38904652588738,78.29651711362594,3.70843435760254,7.48,cotton
70.0,6,173,23.311533774153155,32.94575083749542,6.219508065909813,8.85,wheat
79.29,13,157,38.54096630317081,45.801047439270654,8.375890074889359,3.58,millet
60.71,67,54,18.629588728538025,79.53593427540827,4.621059987548415,5.6,groundnut
63.57,16,185,14.573595292113062,81.62960351710949,5.3658079579654565,2.3,coffee
75.71,74,119,29.595085418650736,24.812705695191948,5.818573479528657,5.28,rice
49.29,65,56,10.302090226765074,78.80234563328399,6.3603637656616705,9.92,barley
21.43,7,126,35.46817795047045,72.87848034271815,8.227312295353752,1.43,banana
25.0,47,40,31.343710186770156,16.945441726745962,8.085854635989662,4.0,millet
48.57,48,149,14.606457506770582,10.9767202462149,8.461688298478935,4.9,wheat
52.14,137,124,27.261168570256732,17.672576882728606,8.608393738934303,6.3,millet
2.14,139,122,36.33518626830923,12.48116517017972,5.682316619422126,2.32,millet
92.14,121,128,11.999918810785696,62.5384345223202,6.647072008496412,10.85,sugarcane
62.86,89,114,17.738531434774334,25.74478861414203,6.027806877961778,10.96,wheat
26.43,102,198,16.352885347968524,69.78781176796801,3.911212556729391,8.75,barley
54.29,90,196,12.603009688627541,68.3864383484809,7.987388645241312,11.0,millet
62.86,124,14,40.65113869474128,52.913035709676485,8.206610371711662,9.98,millet
42.14,7,153,27.618891909433827,73.48878380829795,5.068438010537426,9.08,rice
40.71,80,39,14.019407358046092,23.254699725310974,4.320818287992419,7.59,wheat
80.0,42,177,13.890877386974116,75.04612263665992,8.396093510181297,6.7,millet
10.0,130,133,44.394619166268335,77.97358097312541,5.443015921834847,10.16,rice
55.71,17,126,38.494882835021755,11.191557294986296,6.365644032063763,7.71,pulses
76.43,24,107,35.586904000421825,75.94155980245235,6.268975011644704,6.46,coffee
34.29,56,204,27.638015019955965,23.63179952534761,5.850162307628278,1.36,millet
30.71,59,167,26.362205872553183,76.78979707632207,3.891885709065062,6.65,banana
51.43,43,92,40.16473536730561,49.39130625051702,3.504361561923973,8.15,coffee
38.57,38,202,19.356754172375936,76.13550196600417,4.614811966629773,2.1,banana
82.86,41,182,19.663196376460824,23.55327152165441,6.76222518657092,11.22,wheat
41.43,94,55,42.42261091299608,18.598959327807563,7.894043877611129,4.78,millet
49.29,138,57,23.33573375835814,59.86818089463529,6.798098740538012,1.0,maize
82.14,56,46,27.10213312782139,67.00250911507003,8.256840483182973,4.73,banana
85.71,117,145,20.43296244956852,24.190850982091252,7.058589404196713,4.64,wheat
88.57,62,105,28.155210140959397,24.394219215654267,7.661762756407312,8.84,millet
75.0,6,91,20.32262849726316,16.89699840110506,4.027276136287345,11.79,wheat
68.57,15,164,39.33182723642392,33.446206922470914,8.213970655635027,8.17,millet
2.14,32,83,35.85798204764032,15.780256878930334,6.045857049593115,10.08,rice
96.43,12,144,22.471072577424618,74.52586570335335,4.991225400076808,8.5,sugarcane
10.71,35,123,15.435352198916103,28.696409379407886,5.407161217557938,8.54,wheat
10.0,38,114,30.35125380601892,31.432696912253924,4.874620871227304,7.08,coffee
12.86,79,36,39.549178726992,15.62109293690007,8.61494173490544,5.7,millet
25.0,14,22,42.47366268517278,16.419739130174065,5.209884975428256,7.32,coffee
20.71,44,69,19.03967526301986,53.852637325703945,4.321595005799029,1.41,millet
55.0,84,115,37.50288379354308,11.496151305128963,6.470339889617392,8.9,rice
89.29,41,7,41.37607713262298,20.30171075951089,7.9616280959546435,5.83,millet
45.71,38,75,39.04192510661329,32.04723181479749,7.570328945939066,6.93,millet
35.71,81,109,20.806471901022892,15.521501820850077,8.3393894677175,3.72,wheat
67.14,125,162,14.992729153645694,40.60283846839666,8.02599925802097,11.66,wheat
83.57,28,31,41.40651518567422,76.31909925180405,3.950111072515332,7.31,coffee
35.0,103,92,20.337687878206918,21.82644642287988,3.5674065913466793,4.68,wheat
1.43,55,68,33.73843453054593,35.87219616768371,5.356730885136013,1.85,coffee
10.0,25,95,21.276309100016363,75.79225355132708,8.52064350012932,5.35,millet
42.14,74,120,37.83268356956426,74.79517506023561,8.870267874111349,2.33,banana
18.57,125,131,29.733297365166795,74.63992886081732,5.253225025763354,5.36,coffee
12.86,96,62,19.19445281147165,56.22183773333895,5.014455321672304,4.54,maize
5.0,33,178,40.489885775488105,29.264350499499763,5.485471048504655,4.72,coffee
57.86,133,142,30.39036708056743,59.43788957454945,7.780024429335033,9.32,millet
61.43,57,125,33.206213721182046,18.21607290513783,4.174820142612424,7.93,coffee
91.43,11,152,16.1039035957689,86.99880229554435,5.597684398291788,10.39,maize
2.14,65,8,43.67229925169565,21.47478836854532,6.546392578461395,1.97,rice
77.86,99,15,43.644184087377454,89.97194932108029,5.045825064492732,5.78,coffee
78.57,53,204,37.95948254722826,78.5039600091211,4.732362201421702,3.29,coffee
88.57,39,149,25.572716638390403,71.52663217866555,4.299672648013535,4.31,banana
15.71,10,18,31.562202386397825,68.83907950062613,4.6050762535912755,3.4,coffee
8.57,43,171,24.87019985882626,75.63253697645291,8.605019639091054,0.91,millet
45.71,90,40,28.835265733815763,68.41039020865948,5.114094527503289,9.73,coffee
97.86,9,139,26.894635238202696,84.7811824164244,3.8113816546402,2.24,millet
92.14,123,54,35.504748225422986,79.1009259771083,7.932238504928294,9.53,banana
85.0,74,170,28.3983908068463,71.10645678114663,5.645943537199134,7.58,wheat
97.86,127,24,15.653482889820605,16.54332830679234,6.365319058365013,7.27,wheat
51.43,88,41,24.989701883853535,61.34857092935854,5.89784078730379,10.12,rice
27.14,76,56,34.68531479744216,52.171582451039384,8.574687351036262,2.51,millet
97.14,70,94,38.33370028266421,34.10918330039854,6.9438920171429555,10.73,coffee
37.86,51,183,15.420427846993828,39.43236298350851,7.7871619006410935,9.08,wheat
82.14,15,136,24.23714975664764,73.28576931935595,3.755111346207107,11.78,sugarcane
6.43,122,197,23.36080209730875,65.03000414489428,5.327898419266482,10.02,groundnut
12.14,108,128,12.14696430841304,78.77477891195299,6.3948936577323785,11.58,groundnut
92.14,14,123,20.097541434641784,74.56594316341327,5.147033484054988,3.11,maize
76.43,99,170,28.559441553662325,68.94737025010747,4.7975637965035585,2.89,coffee
87.86,143,85,13.851754830788098,58.66944438545595,7.035464461357672,9.79,banana
58.57,110,14,22.43033411185479,39.48208630474841,7.798292557774968,8.84,wheat
5.0,77,69,43.242389108461516,16.129738601705668,6.246784959363717,2.98,cotton
58.57,86,131,22.934759934777073,62.30458589782269,6.653847850481327,3.34,maize
13.57,108,146,19.385452270014092,57.69075395299929,4.038174372578879,7.73,millet
42.86,89,64,11.912106958983125,59.426854351866595,8.139791262914319,9.08,millet
18.57,136,22,14.514532977422485,73.50512820641725,8.923041852959916,6.06,millet
96.43,47,98,28.168751933248352,74.94341299124774,4.919377518133512,7.52,coffee
19.29,91,119,33.27844672874367,54.22004527656539,4.688338633070286,11.73,rice
10.71,84,191,15.374110815398662,61.9124659409928,3.648637140395412,11.77,cotton
75.0,28,135,27.472933256316576,28.005060340133035,3.989868853520264,9.42,sugarcane
74.29,63,36,36.36542819936456,49.203043241584,5.930026156205919,8.87,rice
89.29,21,18,18.846407314688605,56.35968022423974,4.778550152786977,8.22,tea
50.71,132,60,33.8584608792753,86.30818173087388,8.787687430727484,6.33,banana
87.86,114,109,25.037306574547838,86.77114092723625,6.8553246775708025,0.98,sugarcane
35.71,48,134,29.558316814565835,11.368611569308023,8.537163388460653,3.71,millet
54.29,8,18,24.859482412024892,47.1418401865225,4.262675827238732,12.35,wheat
82.86,34,156,24.3558243774674,78.21560575102369,5.363458333932224,2.66,groundnut
85.0,76,157,30.86564496912315,24.991909254266503,7.924998974280669,10.94,millet
2.86,121,7,37.95592354308208,61.698450622646504,7.6162622051917435,4.88,banana
19.29,56,70,20.163405227237206,39.55246178141589,4.961964337169507,11.03,wheat
90.0,107,20,39.6338528740738,77.50913747435278,7.830324502084121,12.02,banana
99.29,66,7,35.442136881595516,18.739349396822274,5.652084277756678,6.09,cotton
65.71,90,26,40.05990443730175,75.81135993050631,8.925349553787816,8.67,banana
56.43,55,32,24.297274375585836,74.23632323694686,4.253650282752245,10.17,banana
97.14,18,21,24.479327236740637,89.512274996801,4.263431152019753,2.7,tea
65.71,99,196,36.790664275534944,75.2490899787076,3.5781448044941433,1.33,coffee
57.86,51,153,44.96517492998368,53.97380814352693,8.644946971896434,11.6,millet
62.14,107,197,30.272988945581105,52.82371474474654,4.82876232684298,8.9,rice
35.0,103,13,33.16720144268442,57.14758667069078,5.81176782919469,2.23,sugarcane
0.0,40,9,13.424915344706882,28.797377172830217,8.595432500673564,2.93,wheat
76.43,45,39,21.94144972492503,76.62614548809329,7.43813704839526,3.84,barley
48.57,83,101,28.211324730866256,28.493594780036062,4.630767244815928,2.85,coffee
3.57,12,201,44.84706914789069,19.60719946529009,8.854917597709397,10.71,millet
53.57,69,42,40.095806880670615,75.1829226965249,7.683502411067462,7.29,banana
46.43,123,108,28.532602341149317,16.050787928865944,7.327075825500816,12.15,cotton
25.71,100,19,38.38894524723456,89.85724300048533,5.859175161876822,2.85,barley
71.43,135,95,23.84092599085247,44.37534780039848,5.997600298470514,12.1,wheat
25.71,7,198,15.49615323648091,27.283318637294762,7.735405494818171,10.64,wheat
95.0,76,44,41.710379284549425,43.18906094957336,8.533416030285856,6.55,millet
29.29,71,24,14.685681503944078,11.758541918377086,6.517503602406475,1.51,wheat
86.43,56,112,30.823106475547657,16.76193617275965,6.327729352733359,3.93,coffee
74.29,97,30,23.831168266862406,47.60707934076696,7.161846778682698,5.03,wheat
95.0,5,14,22.557431384906657,59.407001858570496,8.749826015303434,3.6,millet
19.29,33,7,13.394051540718428,20.269113725508163,5.564027796635988,7.41,wheat
42.86,54,173,11.58155329055665,64.71442910463375,6.492042890501214,1.32,banana
27.86,51,181,38.38282400422514,34.893895261485774,8.425320474408261,6.89,millet
59.29,121,180,42.73049802994778,33.96736395631272,5.782509382252148,4.67,tea
97.86,127,157,14.476463502445753,12.124813446312306,7.1281605539205595,10.18,wheat
28.57,72,25,33.816682506043705,12.98448177528381,8.744535060234051,6.3,millet
38.57,134,45,17.941553206213143,29.97547072796875,5.26525947345818,2.97,wheat
43.57,84,47,16.503810100444394,88.09531965267462,8.599448242935129,4.99,millet
13.57,8,162,34.31041842895883,25.35600461167812,3.7004697923405465,5.79,coffee
5.71,79,72,41.39144093708066,89.73597834017448,8.65352911224978,7.75,banana
70.71,144,175,19.269615212373985,22.40363187384351,4.143421558171356,2.04,wheat
35.0,106,121,42.35574959356923,57.01197669157395,6.00185695674976,1.76,coffee
90.0,115,137,36.8604418423447,29.776613885030436,5.032450563246441,2.14,sugarcane
80.71,74,197,13.517489293537778,80.58952156246606,5.111790056929454,8.23,millet
48.57,55,41,42.55938077663987,84.41135435553218,5.5275217665346466,11.56,rice
51.43,78,81,30.63118506639397,76.50795060249953,5.692002730819784,10.32,rice
39.29,25,176,25.128220797246712,38.68576226652651,8.716724501146095,12.02,millet
7.86,46,49,12.081401247661686,30.909041024464443,5.403426099014169,7.32,wheat
52.14,141,55,26.875863695347856,72.91679736816891,4.827021962227193,2.39,millet
94.29,69,155,39.52489682171228,11.823262542735602,7.7002731142213445,2.82,millet
61.43,126,72,44.4398539960045,70.08044805213524,3.548571196907108,6.48,coffee
34.29,137,81,44.632723176013684,21.19703829767147,8.949158370614166,8.27,millet
62.14,73,99,37.08653216385572,69.79030597611596,8.544211212650293,4.08,banana
61.43,108,194,41.86351017061063,72.01616623187331,8.619443221979495,7.82,banana
53.57,10,33,14.76429121628494,20.448213665241852,4.136876731865184,10.28,wheat
4.29,83,176,19.64474620531886,23.171973216830395,3.520506478320699,3.94,wheat
7.14,120,21,26.32726008486407,86.11159957113944,7.542346557320315,8.55,banana
15.71,100,185,41.85990048444792,35.24326551797682,8.447980848226438,8.4,millet
29.29,39,16,23.23332712455262,31.520071475980043,6.174588772117054,6.71,wheat
40.71,109,149,24.797470334352624,88.3656761292073,4.875716317667365,7.7,sugarcane
77.14,114,13,44.934619748946886,14.343204689781226,7.49693985007726,9.34,banana
22.86,115,123,35.31348888999854,42.88651779848774,4.222010819952157,7.65,coffee
80.0,139,121,28.07767256548886,47.88945963339742,4.734652067037517,0.85,sugarcane
60.0,31,182,26.39130289631162,20.11834574889999,6.6996133135456635,1.83,wheat
66.43,68,18,27.37031212502897,47.915446684708975,4.381309675321637,1.17,pulses
53.57,42,195,44.09613235763287,52.626677601256176,6.472535238619276,6.79,cotton
45.71,43,118,16.148391818945797,50.37243990131837,7.919370543246678,11.92,millet
24.29,35,109,38.81404124494878,22.09221903318489,6.033336014948286,3.92,millet
54.29,138,76,43.18789307288242,55.935549225636564,8.120311477283131,6.66,millet
32.86,141,103,44.91890802996405,12.4492054412186,3.673418815707352,2.43,coffee
63.57,29,67,32.32956578555226,24.678913520777748,7.8178258354201535,10.77,millet
91.43,38,122,12.748672408141147,44.182484705229555,7.667144937991492,7.93,wheat
50.71,46,125,24.52807727002552,55.471031108066114,8.599562860338619,8.04,millet
98.57,55,45,20.596508386079087,42.243807680154,7.561371235933166,11.23,wheat
57.14,110,59,40.984082898156885,83.50743767600078,7.520915972654867,5.25,banana
12.14,19,105,27.174647428262826,62.50924856452077,5.4486994137183515,1.5,banana
5.0,137,50,44.824468832142166,33.93570237227158,4.424154913414675,10.52,rice
12.14,82,19,39.980844014689005,39.73238539393904,7.62648358968341,10.31,millet
86.43,70,186,16.33687716025804,65.42071872434533,4.961075170288981,2.95,maize
96.43,74,120,38.84260371339528,70.57650050223718,6.713758919385985,8.46,banana
5.71,53,109,11.035647841424723,46.841416279438036,5.995469896745852,11.85,wheat
10.0,11,26,18.705819691426424,50.96702452084975,5.906163803710959,7.89,sugarcane
99.29,96,135,35.98456048025541,49.14879106898003,5.436063585204232,10.48,rice
77.14,57,43,11.88906958462942,14.168275666827013,5.344116433133593,9.66,wheat
8.57,46,121,12.049077342319901,85.97020701025502,5.514311792210598,8.38,tea
74.29,113,132,41.72869697341518,48.51123104567128,3.907361384511229,4.5,sugarcane
90.0,116,38,21.44031787750432,73.18635224419683,8.22924548603417,1.16,millet
74.29,79,95,30.049930804138373,14.961237736114015,6.28240350923329,8.13,tea
0.0,126,115,16.330666976184386,76.24113673315874,6.187750953348306,12.23,groundnut
33.57,59,47,21.7013236512011,45.90860761873402,5.692017754974506,1.94,wheat
62.14,54,77,22.448011770540013,75.61185975517921,8.00845738154142,9.71,millet
48.57,84,152,21.631643886935425,16.32396014528741,6.209348408485837,4.48,wheat
56.43,26,186,13.593987383967043,37.87098535346678,6.524645712818767,9.55,wheat
48.57,112,71,35.306801453173264,49.35759708651886,6.7482755076391765,11.78,rice
35.0,110,43,13.035502567682807,23.617845391474024,4.058461122718841,6.11,wheat
17.14,35,141,27.16421196039062,88.94164527416028,4.32753474831845,8.12,tea
71.43,19,98,16.387127450029727,22.305214957998594,3.7772512615064726,4.83,wheat
91.43,78,13,17.325038247583223,84.19689419860403,7.798310931619758,5.06,millet
79.29,126,40,29.793886818153375,45.765768716620336,4.505164672498943,2.21,coffee
4.29,46,54,40.23657678590442,18.48519277607747,5.5594968124919095,7.53,barley
21.43,59,105,30.777707899018008,62.40942421200298,8.686155917010542,6.64,banana
30.0,39,60,19.477089948973024,53.97531667873486,8.251118147098467,8.57,millet
40.71,105,179,20.624447062007704,60.28891639164889,4.5477907485063245,1.85,wheat
58.57,114,53,17.828432625786665,18.0216471868967,6.5449236498798005,7.21,wheat
19.29,117,51,35.21906599379361,21.921354199486373,6.362181304734484,7.02,sugarcane
